timestamp_processamento,linha_codigo,linha_id,sentido,letreiro_origem,letreiro_destino,dia_semana,hora_minuto,frota_ativa_real,headway_real_min,frota_planejada,headway_planejado_min,temperatura_c,sensacao_termica_c,chuva_1h_mm,visibilidade_m,vento_velocidade_ms,clima_evento_id,jam_factor,velocidade_via_kmh,velocidade_freeflow_kmh,incidente_critico,iac_gargalo_climatico,gt_gargalo_trafego,hp_horario_pico,ac_aderencia_cronograma,dfi_demanda_frota_ideal,frota_necessaria_estimada,deficit_operacional,go_gargalo_operacional,status_classificacao,acao_recomendada
2026-08-22T18:53:11.115751,1758-10,33320,2,METRÔ SANTANA,JD. ANTÁRTICA,5,15:53,6,10.0,6,20.0,21.64,21.17,0.0,10000,3.6,800,4.11,15.45,26.91,1,6.1,56.27,0.5,1.0,66.67,8,2,0.3976,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2008-10,897,1,CPTM ITAIM PAULISTA,JD. NSA. SRA. DO CAMINHO,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,6.72,16.27,28.46,0,6.1,49.54,0.5,1.0,66.67,4,1,0.3808,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,8100-10,1262,1,TERM. LAPA,TERM. PIRITUBA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.21,41.13,54.78,0,6.1,24.97,0.5,1.0,66.67,4,1,0.3194,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6028-10,1211,1,TERM. STO. AMARO,RIVIERA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,2.7,21.96,25.17,0,6.1,21.4,0.5,1.0,66.67,4,1,0.3104,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6047-10,33992,2,STO. AMARO,JD. LÍDIA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,3.0,24.15,29.02,0,6.1,23.5,0.5,0.667,75.0,3,1,0.3698,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,746P-10,788,1,STO. AMARO,PARAISÓPOLIS,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,2.15,32.81,41.6,0,6.1,17.55,0.5,1.0,62.5,5,1,0.2904,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,5034-31,34432,2,VL. LIVIERO,TERM. SACOMÃ,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,5.16,18.73,29.44,1,6.1,63.62,0.5,0.667,75.0,3,1,0.4701,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,546L-10,34053,2,TERM. STO. AMARO,JD. LUSO,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,3.26,20.07,27.44,0,6.1,25.32,0.5,1.0,60.0,6,1,0.3035,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,271P-10,33472,2,PÇA DO CORREIO,CANGAÍBA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,2.67,24.57,35.85,0,6.1,21.19,0.5,0.667,75.0,3,1,0.364,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,8024-10,2075,1,BUTANTÃ,JD. JAQUELINE,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,2.07,22.6,27.73,0,6.1,16.99,0.5,1.0,66.67,4,1,0.2994,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,1206-10,842,1,CORREIO,PQ. VL. MARIA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,2.62,28.2,38.93,1,6.1,45.84,0.5,1.0,66.67,4,1,0.3715,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,5362-10,70,1,PÇA. DA SÉ,PQ. RES. COCAIA,5,15:53,11,5.5,12,20.0,21.64,21.17,0.0,10000,3.6,800,2.64,18.21,27.63,1,6.1,45.98,0.5,1.0,72.73,16,5,0.387,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,5,15:53,17,3.5,18,20.0,21.64,21.17,0.0,10000,3.6,800,2.78,22.72,35.23,1,6.1,46.96,0.5,1.0,67.65,23,6,0.3768,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2766-10,33173,2,METRÔ ITAQUERA,JD. CAMARGO VELHO,5,15:53,8,7.5,8,20.0,21.64,21.17,0.0,10000,3.6,800,2.33,24.41,30.91,0,6.1,18.81,0.5,1.0,56.25,9,1,0.2779,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,106A-10,33284,2,ITAIM BIBI,METRÔ SANTANA,5,15:53,7,8.6,7,20.0,21.64,21.17,0.0,10000,3.6,800,3.28,18.96,31.09,1,6.1,50.46,0.5,1.0,64.29,9,2,0.3771,Estabilizado,Operação Normal
