timestamp_processamento,linha_codigo,linha_id,sentido,letreiro_origem,letreiro_destino,dia_semana,hora_minuto,frota_ativa_real,headway_real_min,frota_planejada,headway_planejado_min,temperatura_c,sensacao_termica_c,chuva_1h_mm,visibilidade_m,vento_velocidade_ms,clima_evento_id,jam_factor,velocidade_via_kmh,velocidade_freeflow_kmh,incidente_critico,iac_gargalo_climatico,gt_gargalo_trafego,hp_horario_pico,ac_aderencia_cronograma,dfi_demanda_frota_ideal,frota_necessaria_estimada,deficit_operacional,go_gargalo_operacional,status_classificacao,acao_recomendada
2026-08-27T21:00:52.644292,2201-10,33677,2,CPTM GUAIANASES,DIV. DE FERRAZ,3,18:00,3,20.0,3,20.0,25.65,25.65,0.0,10000,2.24,800,4.04,19.09,34.34,0,4.74,30.78,0.8,1.0,66.67,4,1,0.3755,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,4031-10,33869,2,METRÔ TAMANDUATEÍ,PQ. STA. MADALENA,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,4.11,17.51,31.73,1,4.74,56.27,0.8,1.0,68.75,11,3,0.4444,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,5185-10,34076,2,TERM. PQ. D. PEDRO II,TERM. GUARAPIRANGA,3,18:00,12,5.0,13,20.0,25.65,25.65,0.0,10000,2.24,800,4.24,13.38,30.57,1,4.74,57.18,0.8,1.0,75.0,18,6,0.4623,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2182-10,33468,2,PÇA. DO CORREIO,JD. BRASIL,3,18:00,12,5.0,13,20.0,25.65,25.65,0.0,10000,2.24,800,3.94,17.82,34.72,0,4.74,30.08,0.8,1.0,66.67,16,4,0.3737,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,178T-10,33333,2,CEASA,METRÔ SANTANA,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,4.45,14.58,27.43,0,4.74,33.65,0.8,1.0,61.11,11,2,0.3687,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2723-10,937,1,METRÔ ITAQUERA,UNIÃO DE VL. NOVA,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,3.61,22.15,32.56,1,4.74,52.77,0.8,1.0,71.43,10,3,0.4424,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,8028-10,35300,2,METRÔ MORUMBI,PARAISÓPOLIS,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,2.88,17.32,27.82,0,4.74,22.66,0.8,1.0,60.0,6,1,0.3385,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2734-10,1760,1,METRÔ ITAQUERA,JD. CAMPOS,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,3.05,20.62,25.48,0,4.74,23.85,0.8,1.0,61.11,11,2,0.3443,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,917M-10,1366,1,METRÔ ANA ROSA,MORRO GRANDE,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,4.66,16.51,31.77,1,4.74,60.12,0.8,1.0,68.75,11,3,0.454,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2127-10,33461,2,LIBERDADE,PQ. EDU CHAVES,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,5.29,12.14,30.94,1,4.74,64.53,0.8,1.0,72.22,13,4,0.4737,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,875C-1,35278,2,METRÔ STA. CRUZ,TERM. LAPA,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,4.88,12.85,27.18,0,4.74,36.66,0.8,1.0,66.67,8,2,0.3902,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,4726-10,1680,1,METRÔ TATUAPÉ,MOOCA,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,3.51,21.33,31.09,1,4.74,52.07,0.8,1.0,72.73,16,5,0.4439,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,175T-10,33391,2,METRÔ JABAQUARA,METRÔ SANTANA,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,4.22,18.63,32.02,1,4.74,57.04,0.8,1.0,66.67,12,3,0.4411,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2014-10,900,1,METRÔ BARRA FUNDA,JD. PERY ALTO,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,4.18,20.42,34.31,0,4.74,31.76,0.8,1.0,62.5,10,2,0.3675,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6006-10,175,1,SHOP. INTERLAGOS,JD. HERCULANO,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,8.22,11.35,35.26,0,4.74,60.04,0.8,1.0,68.75,11,3,0.4538,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,4014-10,2187,1,TERM. VL. CARRÃO,JD. VL. CARRÃO,3,18:00,4,15.0,4,20.0,25.65,25.65,0.0,10000,2.24,800,6.35,13.92,29.99,0,4.74,46.95,0.8,1.0,75.0,6,2,0.4367,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2708-10,33689,2,METRÔ ITAQUERA,JD. LAJEADO,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,4.43,18.61,32.82,1,4.74,58.51,0.8,1.0,70.0,7,2,0.4531,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2013-10,899,1,CACHOEIRINHA,COHAB ANTÁRTICA,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,3.31,23.11,36.92,0,4.74,25.67,0.8,1.0,62.5,10,2,0.3523,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,5391-10,32939,2,LGO. SÃO FRANCISCO,JD. ÂNGELA,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,4.69,16.22,31.95,1,4.74,60.33,0.8,1.0,72.73,16,5,0.4645,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3734-10,33802,2,METRÔ ARTUR ALVIM,CID. LIDER,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,3.39,25.53,34.84,1,4.74,51.23,0.8,1.0,66.67,8,2,0.4266,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,407R-10,2201,1,METRÔ BELÉM,TERM. VL. CARRÃO,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,3.99,16.51,31.57,0,4.74,30.43,0.8,1.0,66.67,8,2,0.3746,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3745-10,33812,2,METRÔ TATUAPÉ,JD. IMPERADOR,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,3.93,22.07,31.57,0,4.74,30.01,0.8,1.0,62.5,10,2,0.3631,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6726-10,1193,1,JD. GAIVOTAS   ,TERM. GRAJAÚ,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,7.6,16.68,41.16,0,4.74,55.7,0.8,1.0,66.67,12,3,0.4378,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6030-10,33910,2,TERM. STO. AMARO,UNISA-CAMPUS 1,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,3.44,20.25,34.63,0,4.74,26.58,0.8,1.0,62.5,10,2,0.3545,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2202-10,910,1,CPTM GUAIANASES,JD. DAS OLIVEIRAS,3,18:00,15,4.0,16,20.0,25.65,25.65,0.0,10000,2.24,800,5.0,15.6,31.32,0,4.74,37.5,0.8,1.0,66.67,20,5,0.3923,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2714-10,33695,2,VL. RUI BARBOSA,METRÔ VL. MATILDE,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,4.24,16.4,29.92,0,4.74,32.18,0.8,1.0,64.29,9,2,0.373,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2551-10,32909,2,TERM. PQ. D. PEDRO II,TERM. A. E. CARVALHO,3,18:00,4,15.0,4,20.0,25.65,25.65,0.0,10000,2.24,800,4.4,16.75,29.37,1,4.74,58.3,0.8,1.0,75.0,6,2,0.4651,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,875H-10,1340,1,METRÔ VL. MARIANA,TERM. LAPA,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,3.71,17.44,32.07,0,4.74,28.47,0.8,1.0,62.5,10,2,0.3593,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,677V-10,32880,2,TERM. GRAJAÚ,JD. ALPINO,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,5.9,13.24,26.49,0,4.74,43.8,0.8,1.0,66.67,8,2,0.408,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6120-10,1189,1,TERM. GRAJAÚ,JD. LUCÉLIA,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,6.3,15.12,33.91,0,4.74,46.6,0.8,1.0,70.0,7,2,0.4234,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6061-10,1150,1,TERM. GRAJAÚ,JD. MARILDA,3,18:00,2,30.0,2,20.0,25.65,25.65,0.0,10000,2.24,800,2.7,19.91,30.33,0,4.74,21.4,0.8,0.667,75.0,3,1,0.4062,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2720-31,34610,2,METRÔ GUILHERMINA/ESPERANÇA,JD. BELÉM,3,18:00,3,20.0,3,20.0,25.65,25.65,0.0,10000,2.24,800,4.73,20.57,38.5,0,4.74,35.61,0.8,1.0,66.67,4,1,0.3876,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,7040-10,33544,2,PINHEIROS,PARAISÓPOLIS,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,5.88,15.35,31.48,0,4.74,43.66,0.8,1.0,68.18,15,4,0.4114,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,4716-10,33874,2,METRÔ STA. CRUZ,METRÔ TAMANDUATEÍ,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,5.6,13.54,28.51,1,4.74,66.7,0.8,1.0,70.0,7,2,0.4736,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,748R-10,33269,2,METRÔ BARRA FUNDA,JD. JOÃO XXIII,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,4.04,18.74,29.08,0,4.74,30.78,0.8,1.0,68.18,15,4,0.3792,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,107T-10,621,1,TERM. PINHEIROS,METRÔ TUCURUVI,3,18:00,12,5.0,13,20.0,25.65,25.65,0.0,10000,2.24,800,4.99,13.93,29.71,0,4.74,37.43,0.8,1.0,66.67,16,4,0.3921,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,9050-10,2088,1,ITAIM BIBI,TERM. LAPA,3,18:00,2,30.0,2,20.0,25.65,25.65,0.0,10000,2.24,800,3.42,16.64,27.92,0,4.74,26.44,0.8,0.667,75.0,3,1,0.4188,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,7005-10,34766,2,JD. ÂNGELA,JD. VERA CRUZ,3,18:00,1,60.0,1,20.0,25.65,25.65,0.0,10000,2.24,800,3.11,29.21,29.92,0,4.74,24.27,0.8,0.333,100.0,2,1,0.5092,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2721-10,33702,2,METRÔ ITAQUERA,JD. NAZARÉ,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,5.61,16.98,35.33,0,4.74,41.77,0.8,1.0,68.18,15,4,0.4067,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3064-41,1933,1,STA. ETELVINA II B6,TERM. CID. TIRADENTES,3,18:00,1,60.0,1,20.0,25.65,25.65,0.0,10000,2.24,800,3.68,23.56,26.72,0,4.74,28.26,0.8,0.333,100.0,2,1,0.5192,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,513C-31,35304,2,E.T. ITAQUERA,VL. CALIFÓRNIA,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,5.31,14.9,25.68,0,4.74,39.67,0.8,1.0,66.67,8,2,0.3977,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3160-10,125,1,TERM. PQ. D. PEDRO II,TERM. VL. PRUDENTE,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,4.74,16.38,29.85,1,4.74,60.68,0.8,1.0,71.43,10,3,0.4621,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,1703-10,847,1,SHOP. CENTER NORTE,JD. FONTÁLIS,3,18:00,3,20.0,3,20.0,25.65,25.65,0.0,10000,2.24,800,4.74,12.55,27.81,0,4.74,35.68,0.8,1.0,66.67,4,1,0.3877,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,407P-10,2200,1,METRÔ TATUAPÉ,TERM. CID. TIRADENTES,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,3.25,28.57,38.06,1,4.74,50.25,0.8,1.0,72.73,16,5,0.4393,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,129F-10,35072,2,METRÔ BARRA FUNDA,CONEXÃO PETRÔNIO PORTELA,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,4.17,17.44,33.15,0,4.74,31.69,0.8,1.0,64.29,9,2,0.3718,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,179X-10,680,1,METRÔ BARRA FUNDA,JD. FONTÁLIS,3,18:00,9,6.7,9,20.0,25.65,25.65,0.0,10000,2.24,800,3.72,18.76,30.35,1,4.74,53.54,0.8,1.0,66.67,12,3,0.4324,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6063-10,1152,1,TERM. EST. VARGINHA,JD. VARGINHA,3,18:00,4,15.0,4,20.0,25.65,25.65,0.0,10000,2.24,800,6.58,13.85,25.35,0,4.74,48.56,0.8,1.0,75.0,6,2,0.4407,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,519M-10,34979,2,MUSEU DO IPIRANGA,SÃO MATEUS,3,18:00,4,15.0,4,20.0,25.65,25.65,0.0,10000,2.24,800,4.01,18.89,30.42,1,4.74,55.57,0.8,1.0,75.0,6,2,0.4583,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,9009-10,33645,2,TERM. CACHOEIRINHA,COHAB BRASILÂNDIA,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,3.43,21.03,32.09,0,4.74,26.51,0.8,1.0,58.33,7,1,0.3439,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,748A-41,33267,2,LAPA,JD. PERI PERI,3,18:00,3,20.0,3,20.0,25.65,25.65,0.0,10000,2.24,800,2.9,19.37,30.96,1,4.74,47.8,0.8,1.0,66.67,4,1,0.418,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6115-10,1185,1,TERM. GRAJAÚ,CANTINHO DO CÉU,3,18:00,6,10.0,6,20.0,25.65,25.65,0.0,10000,2.24,800,7.91,13.0,33.71,0,4.74,57.87,0.8,1.0,66.67,8,2,0.4432,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,517J-10,33897,2,TERM. ÁGUA ESPRAIADA,JD. SELMA,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,6.85,16.62,36.29,0,4.74,50.45,0.8,1.0,70.0,7,2,0.433,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,5031-10,1746,1,TERM. SACOMÃ,VL. ARAPUÁ,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,8.12,10.76,31.02,1,4.74,84.34,0.8,1.0,80.0,8,3,0.5427,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2100-10,713,1,PÇA. DA SÉ,TERM. VL. CARRÃO,3,18:00,21,3.0,23,20.0,25.65,25.65,0.0,10000,2.24,800,3.24,15.08,27.61,1,4.74,50.18,0.8,1.0,71.43,30,9,0.4359,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,1759-10,33321,2,METRÔ SANTANA,JD. PERY,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,5.28,13.84,28.13,0,4.74,39.46,0.8,1.0,70.0,7,2,0.4055,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3025-10,961,1,CPTM GUAIANASES,SÍTIO CONCEIÇÃO,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,3.35,18.83,30.44,1,4.74,50.95,0.8,1.0,64.29,9,2,0.42,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,5.55,14.2,34.27,1,4.74,66.35,0.8,1.0,77.27,17,6,0.4909,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6016-10,84,1,TERM. GRAJAÚ,JD. NORONHA,3,18:00,4,15.0,4,20.0,25.65,25.65,0.0,10000,2.24,800,7.54,13.09,33.43,0,4.74,55.28,0.8,1.0,75.0,6,2,0.4576,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,1701-10,33613,2,METRÔ SANTANA,JOVA RURAL,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,4.01,16.71,28.87,1,4.74,55.57,0.8,1.0,70.0,7,2,0.4458,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,273G-10,32991,2,METRÔ ARTUR ALVIM,JD. HELENA,3,18:00,10,6.0,11,20.0,25.65,25.65,0.0,10000,2.24,800,3.28,19.24,32.18,1,4.74,50.46,0.8,1.0,75.0,15,5,0.4455,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,3731-10,1028,1,SHOP. ARICANDUVA,METRÔ VL. MATILDE,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,5.88,16.24,35.16,0,4.74,43.66,0.8,1.0,70.0,7,2,0.416,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,3,18:00,10,6.0,11,20.0,25.65,25.65,0.0,10000,2.24,800,5.14,15.7,34.03,1,4.74,63.48,0.8,1.0,75.0,15,5,0.478,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6837-10,6,1,TERM. CAPELINHA,SHOP. PORTAL,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,5.73,14.44,28.37,1,4.74,67.61,0.8,1.0,70.0,7,2,0.4759,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2678-10,33151,2,TERM. PQ. D. PEDRO II,OLIVEIRINHA,3,18:00,11,5.5,12,20.0,25.65,25.65,0.0,10000,2.24,800,5.1,15.39,31.21,1,4.74,63.2,0.8,1.0,77.27,17,6,0.483,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,2703-10,33683,2,METRÔ ITAQUERA,JD. ETELVINA,3,18:00,10,6.0,11,20.0,25.65,25.65,0.0,10000,2.24,800,4.85,29.59,43.93,1,4.74,61.45,0.8,1.0,75.0,15,5,0.473,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,8010-10,33566,2,LAPA,PERUS,3,18:00,13,4.6,14,20.0,25.65,25.65,0.0,10000,2.24,800,4.03,20.4,34.27,1,4.74,55.71,0.8,1.0,73.08,19,6,0.4538,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6008-10,1200,1,EST. STO. AMARO/GUIDO CALOI,JD. PLANALTO,3,18:00,5,12.0,5,20.0,25.65,25.65,0.0,10000,2.24,800,3.29,21.91,32.44,0,4.74,25.53,0.8,1.0,60.0,6,1,0.3457,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6071-10,33924,2,TERM. STO. AMARO,JD. ORION,3,18:00,8,7.5,8,20.0,25.65,25.65,0.0,10000,2.24,800,3.33,16.62,25.52,0,4.74,25.81,0.8,1.0,62.5,10,2,0.3526,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,4742-10,33110,2,METRÔ SÃO JUDAS,JD. CLÍMAX,3,18:00,3,20.0,3,20.0,25.65,25.65,0.0,10000,2.24,800,4.3,12.19,30.09,0,4.74,32.6,0.8,1.0,66.67,4,1,0.38,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,507T-10,2208,1,METRÔ CARRÃO,TERM. SAPOPEMBA,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,5.72,15.52,28.01,0,4.74,42.54,0.8,1.0,64.29,9,2,0.3989,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,6041-21,1749,1,JD. MONTE AZUL,TERM. JOÃO DIAS,3,18:00,1,60.0,1,20.0,25.65,25.65,0.0,10000,2.24,800,5.0,24.62,44.27,0,4.74,37.5,0.8,0.333,100.0,2,1,0.5423,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,5038-10,34429,2,TERM. SACOMÃ,PQ. BRISTOL,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,5.64,15.31,33.39,1,4.74,66.98,0.8,1.0,71.43,10,3,0.4779,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,9717-10,33585,2,METRÔ SANTANA,JD. ALMANARA,3,18:00,7,8.6,7,20.0,25.65,25.65,0.0,10000,2.24,800,4.61,17.84,32.53,1,4.74,59.77,0.8,1.0,71.43,10,3,0.4598,Estabilizado,Operação Normal
2026-08-27T21:00:52.644292,273F-10,32927,2,METRÔ ITAQUERA,VL. MARA,3,18:00,2,30.0,2,20.0,25.65,25.65,0.0,10000,2.24,800,2.79,22.64,29.4,0,4.74,22.03,0.8,0.667,75.0,3,1,0.4077,Estabilizado,Operação Normal
