extracao_timestamp,linha,id_linha,sentido,prefixo_onibus,timestamp_onibus,latitude,longitude,temperatura,umidade,clima_descricao
20260613_172405,9008-10,33643,2,16210,2026-06-13T20:23:58Z,-23.457655000000003,-46.690698,20.13,84,nublado
20260613_172405,9008-10,33643,2,16333,2026-06-13T20:23:57Z,-23.44664675,-46.703993749999995,20.13,84,nublado
20260613_172405,9008-10,33643,2,16250,2026-06-13T20:23:21Z,-23.4742015,-46.6693745,20.13,84,nublado
20260613_172405,3002-10,1808,1,36688,2026-06-13T20:23:43Z,-23.494658,-46.426776000000004,20.13,84,nublado
20260613_172405,3002-10,1808,1,36144,2026-06-13T20:23:54Z,-23.51049,-46.3851655,20.13,84,nublado
20260613_172405,3002-10,1808,1,36048,2026-06-13T20:24:04Z,-23.494247,-46.401821999999996,20.13,84,nublado
20260613_172405,5106-10,34048,2,63649,2026-06-13T20:23:25Z,-23.591047250000003,-46.64558375,20.13,84,nublado
20260613_172405,5106-10,34048,2,63274,2026-06-13T20:23:23Z,-23.691144875,-46.6439405,20.13,84,nublado
20260613_172405,5106-10,34048,2,63588,2026-06-13T20:23:36Z,-23.6941255,-46.665872500000006,20.13,84,nublado
20260613_172405,5106-10,34048,2,63382,2026-06-13T20:23:54Z,-23.635092,-46.641504499999996,20.13,84,nublado
20260613_172405,5106-10,34048,2,63446,2026-06-13T20:23:55Z,-23.681572000000003,-46.636480500000005,20.13,84,nublado
20260613_172405,5106-10,34048,2,63334,2026-06-13T20:23:52Z,-23.620282312500002,-46.6396874375,20.13,84,nublado
20260613_172405,1730-10,865,1,26495,2026-06-13T20:23:30Z,-23.502214000000002,-46.6235875,20.13,84,nublado
20260613_172405,1730-10,865,1,26001,2026-06-13T20:23:36Z,-23.515809499999996,-46.6162245,20.13,84,nublado
20260613_172405,1730-10,865,1,26243,2026-06-13T20:24:00Z,-23.515809499999996,-46.6162245,20.13,84,nublado
20260613_172405,1730-10,865,1,26418,2026-06-13T20:23:56Z,-23.513846125,-46.625200125,20.13,84,nublado
20260613_172405,1026-10,35074,2,15256,2026-06-13T20:23:59Z,-23.469867,-46.710125,20.13,84,nublado
20260613_172405,1026-10,35074,2,15221,2026-06-13T20:24:02Z,-23.4704835,-46.7104185,20.13,84,nublado
20260613_172405,6200-10,355,1,76340,2026-06-13T20:23:42Z,-23.654400000000003,-46.7146665,20.13,84,nublado
20260613_172405,6200-10,355,1,76384,2026-06-13T20:23:52Z,-23.580534,-46.682866,20.13,84,nublado
20260613_172405,6200-10,355,1,76331,2026-06-13T20:23:41Z,-23.6542185,-46.7133365,20.13,84,nublado
20260613_172405,6200-10,355,1,76320,2026-06-13T20:24:00Z,-23.578066,-46.674522499999995,20.13,84,nublado
20260613_172405,6200-10,355,1,76324,2026-06-13T20:23:46Z,-23.5491125,-46.640139500000004,20.13,84,nublado
20260613_172405,6200-10,355,1,76327,2026-06-13T20:23:26Z,-23.6544435,-46.714867,20.13,84,nublado
20260613_172405,6200-10,355,1,76388,2026-06-13T20:23:19Z,-23.654486499999997,-46.7150675,20.13,84,nublado
20260613_172405,6200-10,355,1,76335,2026-06-13T20:23:40Z,-23.6546015,-46.715593,20.13,84,nublado
20260613_172405,6200-10,355,1,76391,2026-06-13T20:23:58Z,-23.5560215,-46.6502465,20.13,84,nublado
20260613_172405,6200-10,355,1,76382,2026-06-13T20:23:22Z,-23.6118045,-46.69821337500001,20.13,84,nublado
20260613_172405,6200-10,355,1,76380,2026-06-13T20:23:37Z,-23.654400000000003,-46.7146665,20.13,84,nublado
20260613_172405,6200-10,355,1,76334,2026-06-13T20:23:39Z,-23.633471375,-46.7169180625,20.13,84,nublado
20260613_172405,546T-10,33040,2,68741,2026-06-13T20:23:38Z,-23.701613000000002,-46.6393085,20.13,84,nublado
20260613_172405,546T-10,33040,2,68086,2026-06-13T20:23:47Z,-23.704141,-46.627005,20.13,84,nublado
20260613_172405,546T-10,33040,2,68340,2026-06-13T20:23:44Z,-23.7041255,-46.6268,20.13,84,nublado
20260613_172405,546T-10,33040,2,68712,2026-06-13T20:23:55Z,-23.6936615,-46.657402000000005,20.13,84,nublado
20260613_172405,546T-10,33040,2,68507,2026-06-13T20:23:43Z,-23.6921665,-46.663342,20.13,84,nublado
20260613_172405,546T-10,33040,2,68010,2026-06-13T20:23:37Z,-23.654134499999998,-46.708625,20.13,84,nublado
20260613_172405,546T-10,33040,2,68073,2026-06-13T20:23:27Z,-23.658801250000003,-46.701466499999995,20.13,84,nublado
20260613_172405,546T-10,33040,2,68498,2026-06-13T20:23:49Z,-23.702925999999998,-46.638508,20.13,84,nublado
20260613_172405,4033-10,1103,1,55553,2026-06-13T20:23:45Z,-23.6198505,-46.443889999999996,20.13,84,nublado
20260613_172405,4033-10,1103,1,55540,2026-06-13T20:23:44Z,-23.603224250000004,-46.541937499999996,20.13,84,nublado
20260613_172405,4033-10,1103,1,55430,2026-06-13T20:23:46Z,-23.601183,-46.536624,20.13,84,nublado
20260613_172405,4033-10,1103,1,55252,2026-06-13T20:23:29Z,-23.595102,-46.505641,20.13,84,nublado
20260613_172405,4033-10,1103,1,55219,2026-06-13T20:23:22Z,-23.6122415,-46.4733945,20.13,84,nublado
20260613_172405,2731-10,946,1,35759,2026-06-13T20:23:44Z,-23.518249,-46.439041,20.13,84,nublado
20260613_172405,2731-10,946,1,35722,2026-06-13T20:23:41Z,-23.5211655,-46.435926499999994,20.13,84,nublado
20260613_172405,2731-10,946,1,35819,2026-06-13T20:23:20Z,-23.531547124999996,-46.453197,20.13,84,nublado
20260613_172405,2731-10,946,1,35994,2026-06-13T20:23:27Z,-23.5420225,-46.471230000000006,20.13,84,nublado
20260613_172405,7004-10,1992,1,73480,2026-06-13T20:23:22Z,-23.70742125,-46.7843955,20.13,84,nublado
20260613_172405,7004-10,1992,1,73441,2026-06-13T20:23:24Z,-23.738913,-46.7946225,20.13,84,nublado
20260613_172405,7004-10,1992,1,73440,2026-06-13T20:23:23Z,-23.6859665,-46.768673,20.13,84,nublado
20260613_172405,7004-10,1992,1,73450,2026-06-13T20:23:27Z,-23.734674,-46.7943815,20.13,84,nublado
20260613_172405,477A-10,33114,2,52858,2026-06-13T20:23:35Z,-23.576197999999998,-46.68766125,20.13,84,nublado
20260613_172405,477A-10,33114,2,52150,2026-06-13T20:23:35Z,-23.589249000000002,-46.633758,20.13,84,nublado
20260613_172405,477A-10,33114,2,52831,2026-06-13T20:23:19Z,-23.58060425,-46.602324749999994,20.13,84,nublado
20260613_172405,477A-10,33114,2,52862,2026-06-13T20:23:22Z,-23.566889500000002,-46.7014895,20.13,84,nublado
20260613_172405,3754-10,1049,1,36580,2026-06-13T20:23:56Z,-23.54239425,-46.41653925,20.13,84,nublado
20260613_172405,3754-10,1049,1,36061,2026-06-13T20:23:43Z,-23.5730795,-46.3996365,20.13,84,nublado
20260613_172405,3754-10,1049,1,36554,2026-06-13T20:23:51Z,-23.535494999999997,-46.4545665,20.13,84,nublado
20260613_172405,3754-10,1049,1,36680,2026-06-13T20:23:41Z,-23.547098000000002,-46.40892125,20.13,84,nublado
20260613_172405,3754-10,1049,1,36049,2026-06-13T20:23:29Z,-23.534235000000002,-46.452625999999995,20.13,84,nublado
20260613_172405,3754-10,1049,1,36231,2026-06-13T20:23:51Z,-23.542352,-46.470546999999996,20.13,84,nublado
20260613_172405,675X-10,111,1,61309,2026-06-13T20:23:28Z,-23.606327,-46.66468075,20.13,84,nublado
20260613_172405,675X-10,111,1,61314,2026-06-13T20:24:02Z,-23.737689500000002,-46.697986,20.13,84,nublado
20260613_172405,675X-10,111,1,61680,2026-06-13T20:24:02Z,-23.6071845,-46.665484,20.13,84,nublado
20260613_172405,675X-10,111,1,61679,2026-06-13T20:23:32Z,-23.699622249999997,-46.700959375000004,20.13,84,nublado
20260613_172405,675X-10,111,1,61593,2026-06-13T20:23:50Z,-23.732001,-46.6976735,20.13,84,nublado
20260613_172405,675X-10,111,1,61671,2026-06-13T20:23:58Z,-23.737689500000002,-46.697986,20.13,84,nublado
20260613_172405,1726-10,1403,1,22848,2026-06-13T20:23:46Z,-23.4390125,-46.57260375,20.13,84,nublado
20260613_172405,1726-10,1403,1,22298,2026-06-13T20:23:39Z,-23.45020075,-46.589796,20.13,84,nublado
20260613_172405,1726-10,1403,1,22792,2026-06-13T20:23:19Z,-23.501943500000003,-46.6235805,20.13,84,nublado
20260613_172405,1726-10,1403,1,22797,2026-06-13T20:23:43Z,-23.4372,-46.56626,20.13,84,nublado
20260613_172405,1726-10,1403,1,22613,2026-06-13T20:23:21Z,-23.451387,-46.5984605,20.13,84,nublado
20260613_172405,1726-10,1403,1,22283,2026-06-13T20:23:35Z,-23.450097,-46.5891925,20.13,84,nublado
20260613_172405,1726-10,1403,1,22780,2026-06-13T20:24:00Z,-23.502214000000002,-46.6235875,20.13,84,nublado
20260613_172405,5127-10,33895,2,68280,2026-06-13T20:24:04Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68175,2026-06-13T20:23:21Z,-23.702263000000002,-46.639984,20.13,84,nublado
20260613_172405,5127-10,33895,2,68203,2026-06-13T20:23:34Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68304,2026-06-13T20:23:54Z,-23.70211425,-46.640169,20.13,84,nublado
20260613_172405,5127-10,33895,2,68186,2026-06-13T20:23:43Z,-23.678556999999998,-46.685034,20.13,84,nublado
20260613_172405,5127-10,33895,2,68218,2026-06-13T20:23:23Z,-23.684126499999998,-46.676656,20.13,84,nublado
20260613_172405,5127-10,33895,2,68341,2026-06-13T20:23:20Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68002,2026-06-13T20:23:53Z,-23.67553625,-46.687210750000006,20.13,84,nublado
20260613_172405,5127-10,33895,2,68265,2026-06-13T20:23:28Z,-23.699539,-46.646921,20.13,84,nublado
20260613_172405,5127-10,33895,2,68800,2026-06-13T20:23:55Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68172,2026-06-13T20:23:42Z,-23.70192475,-46.640395,20.13,84,nublado
20260613_172405,5127-10,33895,2,68179,2026-06-13T20:23:39Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68425,2026-06-13T20:22:08Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68192,2026-06-13T20:23:40Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,5127-10,33895,2,68404,2026-06-13T20:23:19Z,-23.677825,-46.701614500000005,20.13,84,nublado
20260613_172405,609F-10,32805,2,71859,2026-06-13T20:23:33Z,-23.6673265,-46.749638000000004,20.13,84,nublado
20260613_172405,609F-10,32805,2,71181,2026-06-13T20:23:56Z,-23.599899,-46.6971305,20.13,84,nublado
20260613_172405,609F-10,32805,2,71866,2026-06-13T20:23:20Z,-23.668001500000003,-46.7491535,20.13,84,nublado
20260613_172405,407I-10,34990,2,48869,2026-06-13T20:23:57Z,-23.540142,-46.4855885,20.13,84,nublado
20260613_172405,407I-10,34990,2,48742,2026-06-13T20:23:30Z,-23.5538815,-46.5184675,20.13,84,nublado
20260613_172405,407I-10,34990,2,48679,2026-06-13T20:23:48Z,-23.539747875,-46.543512875,20.13,84,nublado
20260613_172405,407I-10,34990,2,48876,2026-06-13T20:23:45Z,-23.54502925,-46.595573875,20.13,84,nublado
20260613_172405,807M-10,34684,2,85586,2026-06-13T20:23:38Z,-23.6156125,-46.739903,20.13,84,nublado
20260613_172405,807M-10,34684,2,85721,2026-06-13T20:23:53Z,-23.6316405,-46.772316,20.13,84,nublado
20260613_172405,807M-10,34684,2,85574,2026-06-13T20:23:43Z,-23.624026,-46.7531775,20.13,84,nublado
20260613_172405,807M-10,34684,2,85853,2026-06-13T20:23:37Z,-23.603229,-46.725297,20.13,84,nublado
20260613_172405,807M-10,34684,2,85844,2026-06-13T20:23:20Z,-23.631797499999998,-46.7719915,20.13,84,nublado
20260613_172405,524L-10,34483,2,55296,2026-06-13T20:23:59Z,-23.5564685,-46.5600175,20.13,84,nublado
20260613_172405,524L-10,34483,2,55009,2026-06-13T20:23:53Z,-23.562289,-46.5611545,20.13,84,nublado
20260613_172405,524L-10,34483,2,55551,2026-06-13T20:23:22Z,-23.581843499999998,-46.5641385,20.13,84,nublado
20260613_172405,407E-10,2215,1,48579,2026-06-13T20:23:28Z,-23.538742,-46.564669499999994,20.13,84,nublado
20260613_172405,407E-10,2215,1,48864,2026-06-13T20:24:02Z,-23.576651,-46.5013465,20.13,84,nublado
20260613_172405,407E-10,2215,1,48878,2026-06-13T20:24:02Z,-23.6335585,-46.4430015,20.13,84,nublado
20260613_172405,407E-10,2215,1,48262,2026-06-13T20:23:30Z,-23.59935875,-46.46643675,20.13,84,nublado
20260613_172405,407E-10,2215,1,48294,2026-06-13T20:23:57Z,-23.6138615,-46.4707505,20.13,84,nublado
20260613_172405,407E-10,2215,1,48716,2026-06-13T20:23:19Z,-23.6335585,-46.4430015,20.13,84,nublado
20260613_172405,407E-10,2215,1,48210,2026-06-13T20:24:03Z,-23.6335585,-46.4430015,20.13,84,nublado
20260613_172405,938V-10,33581,2,16520,2026-06-13T20:23:45Z,-23.481733,-46.684402750000004,20.13,84,nublado
20260613_172405,938V-10,33581,2,16612,2026-06-13T20:23:22Z,-23.501626,-46.690109,20.13,84,nublado
20260613_172405,938V-10,33581,2,16748,2026-06-13T20:23:45Z,-23.527877875,-46.6803525,20.13,84,nublado
20260613_172405,938V-10,33581,2,16353,2026-06-13T20:23:51Z,-23.4527645,-46.6849925,20.13,84,nublado
20260613_172405,938V-10,33581,2,16521,2026-06-13T20:23:25Z,-23.499109750000002,-46.693485,20.13,84,nublado
20260613_172405,938V-10,33581,2,16259,2026-06-13T20:23:49Z,-23.452962,-46.684575499999994,20.13,84,nublado
20260613_172405,938V-10,33581,2,16273,2026-06-13T20:23:40Z,-23.4527645,-46.6849925,20.13,84,nublado
20260613_172405,938V-10,33581,2,16115,2026-06-13T20:23:19Z,-23.452824999999997,-46.6848085,20.13,84,nublado
20260613_172405,1720-10,863,1,26159,2026-06-13T20:23:34Z,-23.4807045,-46.60357325,20.13,84,nublado
20260613_172405,1720-10,863,1,26151,2026-06-13T20:24:04Z,-23.48942625,-46.57194375,20.13,84,nublado
20260613_172405,1720-10,863,1,26010,2026-06-13T20:23:45Z,-23.49216275,-46.57233825,20.13,84,nublado
20260613_172405,1720-10,863,1,26472,2026-06-13T20:23:51Z,-23.4494005,-46.6106135,20.13,84,nublado
20260613_172405,1720-10,863,1,26251,2026-06-13T20:23:29Z,-23.481184,-46.60009575,20.13,84,nublado
20260613_172405,1720-10,863,1,26259,2026-06-13T20:23:30Z,-23.447453,-46.6083645,20.13,84,nublado
20260613_172405,1720-10,863,1,26393,2026-06-13T20:23:31Z,-23.48244625,-46.58923675,20.13,84,nublado
20260613_172405,1720-10,863,1,26342,2026-06-13T20:24:02Z,-23.4807045,-46.60357325,20.13,84,nublado
20260613_172405,6258-10,34000,2,78192,2026-06-13T20:23:20Z,-23.6659455,-46.715094750000006,20.13,84,nublado
20260613_172405,6258-10,34000,2,78287,2026-06-13T20:23:38Z,-23.691446499999998,-46.7465235,20.13,84,nublado
20260613_172405,6258-10,34000,2,78982,2026-06-13T20:23:34Z,-23.674895499999998,-46.7343475,20.13,84,nublado
20260613_172405,3729-10,1026,1,45047,2026-06-13T20:23:41Z,-23.557810000000003,-46.559629,20.13,84,nublado
20260613_172405,3729-10,1026,1,45405,2026-06-13T20:23:41Z,-23.538457,-46.5637265,20.13,84,nublado
20260613_172405,3729-10,1026,1,45761,2026-06-13T20:23:49Z,-23.5673395,-46.541951,20.13,84,nublado
20260613_172405,3729-10,1026,1,45575,2026-06-13T20:24:03Z,-23.5636515,-46.50822475,20.13,84,nublado
20260613_172405,3729-10,1026,1,45315,2026-06-13T20:23:43Z,-23.538457,-46.5637265,20.13,84,nublado
20260613_172405,3729-10,1026,1,45303,2026-06-13T20:23:29Z,-23.5765035,-46.5159505,20.13,84,nublado
20260613_172405,3729-10,1026,1,45587,2026-06-13T20:23:50Z,-23.5630635,-46.5011325,20.13,84,nublado
20260613_172405,5391-10,32939,2,73974,2026-06-13T20:24:01Z,-23.62104325,-46.678715249999996,20.13,84,nublado
20260613_172405,5391-10,32939,2,73986,2026-06-13T20:23:53Z,-23.66598725,-46.7154595,20.13,84,nublado
20260613_172405,5391-10,32939,2,73968,2026-06-13T20:23:38Z,-23.692840500000003,-46.7782395,20.13,84,nublado
20260613_172405,5391-10,32939,2,73006,2026-06-13T20:24:00Z,-23.55959,-46.639277500000006,20.13,84,nublado
20260613_172405,5391-10,32939,2,73972,2026-06-13T20:23:39Z,-23.64735775,-46.70356674999999,20.13,84,nublado
20260613_172405,5391-10,32939,2,73020,2026-06-13T20:23:34Z,-23.59314325,-46.65242325,20.13,84,nublado
20260613_172405,5391-10,32939,2,73939,2026-06-13T20:23:23Z,-23.669123750000004,-46.7350165,20.13,84,nublado
20260613_172405,5391-10,32939,2,73969,2026-06-13T20:23:32Z,-23.674359250000002,-46.7473895,20.13,84,nublado
20260613_172405,5391-10,32939,2,73976,2026-06-13T20:23:50Z,-23.687598,-46.771941,20.13,84,nublado
20260613_172405,5391-10,32939,2,73944,2026-06-13T20:23:51Z,-23.680974499999998,-46.7659755,20.13,84,nublado
20260613_172405,9005-10,872,1,16285,2026-06-13T20:23:37Z,-23.4541855,-46.67541,20.13,84,nublado
20260613_172405,9005-10,872,1,16533,2026-06-13T20:23:32Z,-23.45401675,-46.69216275,20.13,84,nublado
20260613_172405,9005-10,872,1,16315,2026-06-13T20:23:25Z,-23.450507,-46.6872805,20.13,84,nublado
20260613_172405,9005-10,872,1,16328,2026-06-13T20:23:42Z,-23.4705675,-46.6705775,20.13,84,nublado
20260613_172405,6036-10,1214,1,78166,2026-06-13T20:23:20Z,-23.646844,-46.779120250000005,20.13,84,nublado
20260613_172405,6036-10,1214,1,78073,2026-06-13T20:23:59Z,-23.6536315,-46.789668000000006,20.13,84,nublado
20260613_172405,6036-10,1214,1,78669,2026-06-13T20:23:59Z,-23.6536315,-46.789668000000006,20.13,84,nublado
20260613_172405,6036-10,1214,1,78653,2026-06-13T20:23:33Z,-23.658502,-46.775075,20.13,84,nublado
20260613_172405,6036-10,1214,1,78701,2026-06-13T20:23:24Z,-23.654274,-46.7625595,20.13,84,nublado
20260613_172405,106A-10,33284,2,21127,2026-06-13T20:24:01Z,-23.532246,-46.632346999999996,20.13,84,nublado
20260613_172405,106A-10,33284,2,21124,2026-06-13T20:23:30Z,-23.536562749999998,-46.6335145,20.13,84,nublado
20260613_172405,106A-10,33284,2,21142,2026-06-13T20:24:02Z,-23.577646,-46.673841499999995,20.13,84,nublado
20260613_172405,106A-10,33284,2,21126,2026-06-13T20:23:48Z,-23.58490725,-46.679951,20.13,84,nublado
20260613_172405,106A-10,33284,2,21138,2026-06-13T20:24:04Z,-23.577116,-46.6717145,20.13,84,nublado
20260613_172405,106A-10,33284,2,21125,2026-06-13T20:23:57Z,-23.503522625000002,-46.6246515,20.13,84,nublado
20260613_172405,106A-10,33284,2,21140,2026-06-13T20:23:34Z,-23.568863999999998,-46.6606685,20.13,84,nublado
20260613_172405,106A-10,33284,2,21135,2026-06-13T20:23:29Z,-23.503025,-46.6242335,20.13,84,nublado
20260613_172405,106A-10,33284,2,21106,2026-06-13T20:23:56Z,-23.5025625,-46.624213,20.13,84,nublado
20260613_172405,6014-10,188,1,73454,2026-06-13T20:24:00Z,-23.73601325,-46.79468,20.13,84,nublado
20260613_172405,6014-10,188,1,73442,2026-06-13T20:23:44Z,-23.7420645,-46.8001675,20.13,84,nublado
20260613_172405,6014-10,188,1,73370,2026-06-13T20:23:23Z,-23.746494499999997,-46.79710475,20.13,84,nublado
20260613_172405,6014-10,188,1,73426,2026-06-13T20:23:45Z,-23.672098,-46.741896,20.13,84,nublado
20260613_172405,6014-10,188,1,73481,2026-06-13T20:23:47Z,-23.675926,-46.752761,20.13,84,nublado
20260613_172405,3539-10,748,1,48959,2026-06-13T20:23:38Z,-23.544691750000002,-46.46327125,20.13,84,nublado
20260613_172405,3539-10,748,1,48947,2026-06-13T20:21:29Z,-23.5958445,-46.434946499999995,20.13,84,nublado
20260613_172405,3539-10,748,1,48952,2026-06-13T20:23:48Z,-23.58223375,-46.41004,20.13,84,nublado
20260613_172405,3539-10,748,1,48943,2026-06-13T20:23:54Z,-23.56620175,-46.4666585,20.13,84,nublado
20260613_172405,3539-10,748,1,48879,2026-06-13T20:23:22Z,-23.5992885,-46.401830000000004,20.13,84,nublado
20260613_172405,3539-10,748,1,48567,2026-06-13T20:23:23Z,-23.583989000000003,-46.408885999999995,20.13,84,nublado
20260613_172405,2770-10,243,1,31659,2026-06-13T20:23:24Z,-23.5042745,-46.418547000000004,20.13,84,nublado
20260613_172405,2770-10,243,1,31609,2026-06-13T20:23:34Z,-23.5396095,-46.431369000000004,20.13,84,nublado
20260613_172405,2770-10,243,1,31667,2026-06-13T20:23:44Z,-23.5243565,-46.4129135,20.13,84,nublado
20260613_172405,2770-10,243,1,31654,2026-06-13T20:23:28Z,-23.516682250000002,-46.521797,20.13,84,nublado
20260613_172405,576M-10,33372,2,63599,2026-06-13T20:23:25Z,-23.63270675,-46.645305,20.13,84,nublado
20260613_172405,576M-10,33372,2,63327,2026-06-13T20:23:45Z,-23.597367499999997,-46.678753875,20.13,84,nublado
20260613_172405,576M-10,33372,2,63675,2026-06-13T20:23:49Z,-23.673264500000002,-46.6312175,20.13,84,nublado
20260613_172405,576M-10,33372,2,63653,2026-06-13T20:23:57Z,-23.6779695,-46.6404855,20.13,84,nublado
20260613_172405,576M-10,33372,2,63639,2026-06-13T20:23:42Z,-23.6100225,-46.663678875,20.13,84,nublado
20260613_172405,576M-10,33372,2,63633,2026-06-13T20:23:49Z,-23.676938,-46.6358625,20.13,84,nublado
20260613_172405,6063-41,34541,2,66275,2026-06-13T20:23:35Z,-23.787551999999998,-46.679802,20.13,84,nublado
20260613_172405,6010-10,33970,2,78523,2026-06-13T20:23:34Z,-23.6677575,-46.7351975,20.13,84,nublado
20260613_172405,6010-10,33970,2,78808,2026-06-13T20:23:26Z,-23.665808,-46.748600499999995,20.13,84,nublado
20260613_172405,6010-10,33970,2,78094,2026-06-13T20:23:35Z,-23.6662085,-46.7433875,20.13,84,nublado
20260613_172405,6010-10,33970,2,78050,2026-06-13T20:23:53Z,-23.668323,-46.735209499999996,20.13,84,nublado
20260613_172405,6010-10,33970,2,78447,2026-06-13T20:23:37Z,-23.6677575,-46.7351975,20.13,84,nublado
20260613_172405,6010-10,33970,2,78187,2026-06-13T20:23:22Z,-23.697374,-46.793094999999994,20.13,84,nublado
20260613_172405,5175-10,593,1,63774,2026-06-13T20:23:56Z,-23.553324625000002,-46.63820749999999,20.13,84,nublado
20260613_172405,5175-10,593,1,63220,2026-06-13T20:23:55Z,-23.68311,-46.644034000000005,20.13,84,nublado
20260613_172405,5175-10,593,1,63258,2026-06-13T20:23:32Z,-23.685104250000002,-46.645548500000004,20.13,84,nublado
20260613_172405,5175-10,593,1,63688,2026-06-13T20:23:32Z,-23.631880250000002,-46.66903225,20.13,84,nublado
20260613_172405,5175-10,593,1,63354,2026-06-13T20:23:58Z,-23.640317500000002,-46.673701,20.13,84,nublado
20260613_172405,5175-10,593,1,63682,2026-06-13T20:23:44Z,-23.702581000000002,-46.6501255,20.13,84,nublado
20260613_172405,5175-10,593,1,63372,2026-06-13T20:23:25Z,-23.569221125,-46.65048175,20.13,84,nublado
20260613_172405,5175-10,593,1,63662,2026-06-13T20:23:56Z,-23.6688805,-46.67252,20.13,84,nublado
20260613_172405,6051-10,33911,2,66434,2026-06-13T20:23:28Z,-23.762576000000003,-46.689004,20.13,84,nublado
20260613_172405,172P-10,858,1,26501,2026-06-13T20:23:33Z,-23.436752,-46.5663995,20.13,84,nublado
20260613_172405,172P-10,858,1,26158,2026-06-13T20:23:20Z,-23.466220625,-46.583831125,20.13,84,nublado
20260613_172405,172P-10,858,1,26487,2026-06-13T20:23:51Z,-23.4379665,-46.566434,20.13,84,nublado
20260613_172405,172P-10,858,1,26517,2026-06-13T20:24:02Z,-23.444098,-46.5901555,20.13,84,nublado
20260613_172405,172P-10,858,1,26084,2026-06-13T20:23:50Z,-23.48016775,-46.58053175,20.13,84,nublado
20260613_172405,172P-10,858,1,26505,2026-06-13T20:23:29Z,-23.5002415,-46.59256275,20.13,84,nublado
20260613_172405,172P-10,858,1,26524,2026-06-13T20:23:23Z,-23.4394965,-46.5756425,20.13,84,nublado
20260613_172405,172P-10,858,1,26248,2026-06-13T20:23:32Z,-23.47584525,-46.57132675,20.13,84,nublado
20260613_172405,172P-10,858,1,26187,2026-06-13T20:23:59Z,-23.46812525,-46.581925625,20.13,84,nublado
20260613_172405,172P-10,858,1,26402,2026-06-13T20:23:43Z,-23.502281,-46.5909,20.13,84,nublado
20260613_172405,403A-10,34960,2,48082,2026-06-13T20:23:42Z,-23.55775775,-46.4462135,20.13,84,nublado
20260613_172405,403A-10,34960,2,48063,2026-06-13T20:23:31Z,-23.5558615,-46.468648,20.13,84,nublado
20260613_172405,403A-10,34960,2,48103,2026-06-13T20:23:31Z,-23.5429475,-46.51977075,20.13,84,nublado
20260613_172405,403A-10,34960,2,48327,2026-06-13T20:23:20Z,-23.540297,-46.431876,20.13,84,nublado
20260613_172405,118C-10,33287,2,22269,2026-06-13T20:23:54Z,-23.4710665,-46.650921999999994,20.13,84,nublado
20260613_172405,118C-10,33287,2,22273,2026-06-13T20:24:02Z,-23.53368375,-46.643164999999996,20.13,84,nublado
20260613_172405,118C-10,33287,2,22271,2026-06-13T20:23:53Z,-23.49199,-46.625986000000005,20.13,84,nublado
20260613_172405,118C-10,33287,2,22799,2026-06-13T20:23:59Z,-23.4863525,-46.627761,20.13,84,nublado
20260613_172405,118C-10,33287,2,22257,2026-06-13T20:23:19Z,-23.457611,-46.6729625,20.13,84,nublado
20260613_172405,118C-10,33287,2,22256,2026-06-13T20:23:48Z,-23.49199,-46.625986000000005,20.13,84,nublado
20260613_172405,118C-10,33287,2,22272,2026-06-13T20:23:19Z,-23.457446,-46.673119,20.13,84,nublado
20260613_172405,118C-10,33287,2,22260,2026-06-13T20:23:34Z,-23.455087499999998,-46.66769,20.13,84,nublado
20260613_172405,118C-10,33287,2,22676,2026-06-13T20:23:45Z,-23.532100999999997,-46.633630499999995,20.13,84,nublado
20260613_172405,6007-10,176,1,73462,2026-06-13T20:23:38Z,-23.6519215,-46.721616499999996,20.13,84,nublado
20260613_172405,6007-10,176,1,73417,2026-06-13T20:24:02Z,-23.660810249999997,-46.75779899999999,20.13,84,nublado
20260613_172405,6007-10,176,1,73458,2026-06-13T20:23:17Z,-23.669137499999998,-46.73461125,20.13,84,nublado
20260613_172405,178L-10,33328,2,22668,2026-06-13T20:23:27Z,-23.484083,-46.642106999999996,20.13,84,nublado
20260613_172405,178L-10,33328,2,22606,2026-06-13T20:23:42Z,-23.491937,-46.6343325,20.13,84,nublado
20260613_172405,178L-10,33328,2,22927,2026-06-13T20:24:03Z,-23.47912075,-46.643987499999994,20.13,84,nublado
20260613_172405,178L-10,33328,2,22593,2026-06-13T20:23:58Z,-23.542125,-46.646523,20.13,84,nublado
20260613_172405,178L-10,33328,2,22563,2026-06-13T20:23:49Z,-23.4930305,-46.6328465,20.13,84,nublado
20260613_172405,736G-10,780,1,86129,2026-06-13T20:24:02Z,-23.63915525,-46.749588,20.13,84,nublado
20260613_172405,736G-10,780,1,86139,2026-06-13T20:23:22Z,-23.642022500000003,-46.74018475,20.13,84,nublado
